"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"bedde905ab1ce025","indeed","https://www.indeed.com/viewjob?jk=bedde905ab1ce025","https://www.vscyberhosting.com/txfb/Careers.aspx?req=2024-ACTADM-004&type=JOBDESCR","Data Analyst Intern","Texas Farm Bureau - Insurance Agents","TX, US","parttime, internship","2024-09-16","direct_data","yearly",33646.0,42603.0,"USD",False,"","","","","","Job Responsibilities:  

  

  

  

This is a paid internship position. Internships will last a maximum of one year, and interns are allowed to work a maximum of 19 hours per week.



This position will assist with projects related to Property and Casualty (P&C) Insurance product pricing, P&C Loss Reserve Analysis, and Analysis of Risk. Additionally, this position may assist with special projects designed to gather, evaluate, and report on data to influence strategic decision making in support of P&C insurance companies’ objectives.  




**MAJOR RESPONSIBILITIES AND AUTHORITY**  




**Position Responsibilities:**  




Assist in data collection, validation, and analysis.  




Support the development, maintenance, and work within databases of relevant information for analysis and report development.  




Provide support to the Actuarial Department in the areas of pricing, reserving, and research.  




Coordinate with cross-functional teams and contribute an understanding of data to enrich processes and support change based on analysis.  




Perform other assignments and special projects as requested.  




Other duties as assigned.

  

  

  

Job Qualifications:  

  

  

  

Enrolled in college courses with emphasis in Statistics, Economics, Finance, or a related field.


Ability and willingness to learn and extend skills.  




Strong oral and written communication skills.



Proficient in use of Microsoft Office software.



Knowledge of SQL helpful.  




Willing to travel as required.

  

  

  

Other Job Information (if applicable):  

  

  

  

Repeated use of PC, telephone, and office machines.



Extended periods of sitting and concentration.



Occasional bending, twisting, crouching, pulling, pushing, and reaching in an office environment.



Occasional lifting and moving items weighing up to 30 lbs.


**WORKING CONDITIONS**



Occasional travel by auto or other public transportation.



Work to be conducted in office environment owned or leased by company.


**REVISED** October 2023","https://www.indeed.com/cmp/Texas-Farm-Bureau---Insurance-Agents","https://www.txfb-ins.com/","","1,001 to 5,000","Decline to state","An Insurance Provider built by Texans, for Texans. Ranked “highest service satisfaction among auto insurers in Texas” eleven years in a row.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/816e77dd4c8f45bf42678bc524c454e4","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/483a3bee2d33916ca5e6f0ed47e4d84e","","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/927438d00b456fba90219c6b66c2604c"
"fd30599692945589","indeed","https://www.indeed.com/viewjob?jk=fd30599692945589","http://www.indeed.com/job/desktop-support-and-data-analyst-intern-fd30599692945589","Desktop support and Data analyst Intern","Flinchbaugh Engineering, Inc.","York, PA, US","fulltime","2024-09-16","direct_data","hourly",18.0,22.0,"USD",False,"","","","","","**Ready to roll up your sleeves and dive into the world of IT?** We're looking for a tech-savvy intern excited to tackle real-world challenges in a fast-paced manufacturing environment. If you're the type who thrives on solving problems, loves getting to the root cause, and can’t wait to turn data into actionable insights, this might just be your dream gig.

**What You’ll Be Doing:**

* **First on the Scene:** You’ll be the go-to person for desktop support, helping our team troubleshoot and resolve IT issues as they arise. From PCs to mobile devices, if it’s tech-related, you’re on it.
* **Problem-Solving Pro:** Triaging issues is your superpower. You’ll work closely with our team to keep things running smoothly, ensuring that any IT hiccups don’t slow down our production lines.
* **Document & Dominate:** You’ll be documenting processes and keeping everything organized so we can keep improving how we do things.
* **Data Dynamo:** Dive into ERP and SQL database reporting. You’ll assist in providing stakeholders with the insights they need to make data-driven decisions that keep our operations humming.

**Why You’ll Love This Internship:**

* **Hands-On Experience:** This isn’t just another desk job. You’ll get to experience IT service delivery in a gritty, real-world environment, where your work directly impacts our manufacturing processes.
* **Team Vibes:** Our team appreciates every bit of effort in keeping our operations online. You'll be part of a tight-knit group that values collaboration and celebrates wins together.
* **Skill Building:** Whether it’s sharpening your desktop support skills or exploring the exciting world of data analytics, this internship offers the perfect blend of learning and doing.

**What We’re Looking For:**

* **Tech Enthusiast:** You’ve got a natural flair for desktop support and a burning curiosity to understand why things work (or don’t).
* **Data Driven:** You’re excited about using data to make a difference, and you’re eager to learn more about ERP systems and SQL reporting.
* **Team Player:** You’re ready to jump in, get your hands dirty, and work alongside a team that’s passionate about what they do.

**The Perks:**

* **Real Impact:** Your work will help keep our manufacturing operations running smoothly, making a tangible difference every day.
* **Growth Opportunities:** This isn’t just an internship—it’s a launchpad for your IT career, offering a blend of hands-on experience and professional growth.
* **Fun Environment:** We’re serious about our work, but we like to keep things light and fun. Expect a supportive environment where you can thrive and make a difference.

Job Type: Full-time

Pay: $18.00 - $22.00 per hour

Expected hours: 40 per week

Benefits:

* 401(k)
* Dental insurance
* Health insurance
* Health savings account
* Life insurance
* Paid holidays
* Paid time off
* Parental leave
* Prescription drug insurance
* Professional development assistance
* Retirement plan
* Tuition reimbursement
* Vision insurance

Schedule:

* Monday to Friday

Experience:

* Desktop support: 1 year (Required)

Ability to Commute:

* York, PA 17406 (Preferred)

Ability to Relocate:

* York, PA 17406: Relocate before starting work (Required)

Work Location: In person","https://www.indeed.com/cmp/Flinchbaugh-Engineering,-Inc.-3","","","","","","","","",""
"4025966289","linkedin","https://www.linkedin.com/jobs/view/4025966289","","Cooperative Education Student - Finance","Schaeffler","Fort Mill, SC","","2024-09-14","","","","","","","","","","","","","https://de.linkedin.com/company/schaeffler","","","","","","","","",""
"4023992976","linkedin","https://www.linkedin.com/jobs/view/4023992976","","Data Analyst Intern (Summer 2025)","Highline Warren","Memphis, TN","","2024-09-14","","","","","","","","","","","","","https://www.linkedin.com/company/highline-warren","","","","","","","","",""
"4009024030","linkedin","https://www.linkedin.com/jobs/view/4009024030","","Data Analyst Intern GSIP","Gallagher","New York, NY","","2024-09-14","","","","","","","","","","","","","https://www.linkedin.com/company/gallagher-global","","","","","","","","",""
"4025089497","linkedin","https://www.linkedin.com/jobs/view/4025089497","","Data Analyst Intern","ZURU Toy Company","Los Angeles County, CA","","","","","","","","","","","","","","","https://nz.linkedin.com/company/zuru","","","","","","","","",""
"1009448330939","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009448330939","","Audio Machine Learning Intern","Bose","Framingham, MA","","2024-09-16","direct_data","yearly",59704.0,108047.0,"USD",False,"","","","organic","Wellbeing@bose.com, wellbeing@bose.com","You know the moment. It’s the first notes of that song you love, the intro to your favorite movie, or simply the sound of someone you love saying “hello.” It’s in these moments that sound matters most.
At Bose, we believe sound is the most powerful force on earth. We’ve dedicated ourselves to improving it for nearly 60 years. And we’re passionate down to our bones about making whatever you’re listening to a little more magical.
The engineering team at Bose is a thriving, passionate, deeply skilled team of professionals from a broad range of disciplines and experiences, who share a common goal—to create products that provide transformative sound experiences.
Job Description
THE PROGRAM
We're looking for students to join our Internship Program who are obsessively curious about 'what's next'. You'll get hands on experience with our products and learn from the best of the best in the business. You will immerse yourself into Bose for 3 months and get the opportunity to grow the skills you learned in the classroom with hands on work experience. By the time you end your time with us, you will have been given the opportunity to truly make a real impact in the future of Bose and your career!
Opportunities don't stop at your day-to-day work. While you're getting an in depth look at your area of expertise, we'll expose you to other areas of the company. Our Interns are given the opportunity to connect with senior leadership across the business to understand different perspectives at Bose. You'll network with other Interns and colleagues to grow your network for the future!
Timeframe - June-August 2025
THE ROLE
The goal of our team is to develop novel AI-powered audio processing algorithms. The twist is that our algorithms must run in real-time, on physical devices, for applications such as voice pickup, hearing augmentation and ones we haven't even thought of yet. As part of the team, you will work with experts in machine learning (ML), digital signal processing (DSP), software engineering and psychoacoustics to prototype and implement new algorithms.
Bose has a strong history of combining creative thinking with cutting-edge technology in the audio domain. We are looking for candidates passionate about machine learning and audio to help us shape the next chapter in the future of Bose!  

  

Responsibilities:  

* Most of your time will be devoted to prototyping, implementing and evaluating ML algorithms, curating and developing internal resources, and presenting your findings.
* You will integrate your novel solutions into existing systems and platforms to showcase new (proof of concept) solutions.
* You will be able to contribute to projects, which will be shipped to Bose customers, apply for patents, and/or submit papers to top-tier AI and signal processing conferences (e.g., NeurIPS, ICASSP, Interpeech, etc.).

  

Education:  

* Pursuing or recently finished a graduate-level degree in ML, Computer Science, Music Technology or a related field.

  

Skills:  

* Practical knowledge of applied audio ML and digital signal processing (DSP).
* Hands-on experience with at least one of the following research topics: source separation, speech enhancement, microphone array signal processing (e.g., beamforming), generative audio modeling, TinyML (e.g., compression, quantization, pruning).
* Familiarity with methods for spatial audio synthesis, room acoustics simulation or acoustic echo cancellation (AEC) is a plus.
* Experience developing ML algorithms in Python, TensorFlow/PyTorch and/or C/C++.
* Familiarity with standard version control practices.
* Familiarity with the following technologies is also preferred: TFLite, ONNX and/or AWS stack.
* Strong communication skills. You will present your work internally to a large, interdisciplinary audience on a regular basis.

Bose is an equal opportunity employer that is committed to inclusion and diversity. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, genetic information, national origin, age, disability, veteran status, or any other legally protected characteristics. For additional information, please review: (1) the EEO is the Law Poster (http://www.dol.gov/ofccp/regs/compliance/posters/pdf/OFCCP\\_EEO\\_Supplement\\_Final\\_JRF\\_QA\\_508c.pdf); and (2) its Supplements (http://www.dol.gov/ofccp/regs/compliance/posters/ofccpost.htm). Please note, the company's pay transparency is available at http://www.dol.gov/ofccp/pdf/EO13665\\_PrescribedNondiscriminationPostingLanguage\\_JRFQA508c.pdf. Bose is committed to working with and providing reasonable accommodations to individuals with disabilities. If you need a reasonable accommodation because of a disability for any part of the application or employment process, please send an e-mail to Wellbeing@bose.com and let us know the nature of your request and your contact information.
Our goal is to create an atmosphere where every candidate feels supported and empowered in the interviewing process. Diversity and inclusion are integral to our success, and we believe that providing reasonable accommodation is not only a legal obligation but also a fundamental aspect of our commitment to being an employer of choice. We recognize that individuals may have different needs and requirements based on their abilities, and we provide reasonable accommodations to ensure ideal conditions are met during the application process.
If you believe you need a reasonable accommodation, please send a note to wellbeing@bose.com","https://www.glassdoor.com/Overview/W-EI_IE3098.htm","","","","","","https://media.glassdoor.com/sql/3098/bose-squarelogo-1582730435570.png","","",""
"1009446316017","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009446316017","","Computer Vision and Machine Learning Intern","Kodiak","Mountain View, CA","","2024-09-14","direct_data","yearly",113771.0,164194.0,"USD",False,"","","","organic","","Kodiak was founded in April 2018 to develop autonomous technology that carries freight forward—so people, partners, and the planet thrive. Navigating highway environments present vastly different challenges than urban streets. Kodiak’s experienced team has developed the industry’s most advanced technology stack purpose-built specifically for long-haul trucks. From our sensor fusion system that maximizes the value of every sensing modality to our unique lightweight mapping solution that allows our trucks to navigate ever-changing highway construction zones, our world-class team of industry pioneers is bringing the benefits of autonomy to the $800B a year trucking industry quickly, safely, and efficiently.  

We are looking for a highly skilled Computer Vision and Machine Learning intern to join us and solve real-world robotics problems.
### **In this role, you will:**

* Design and implement state-of-the-art machine learning algorithms using robust, efficient C++ and Python code, ensuring high-quality testing and reliability.
* Lead the development of innovative deep neural networks to address key robotics problems, such as lane detection, object detection, sign recognition, and 3D perception.
* Collaborate with various sensor technologies like cameras, lidars, and radars to create and refine machine learning datasets, enhancing performance with growing data.
* Develop and manage automated training pipelines, ensuring seamless integration and efficiency in the machine learning process.
* Work within Kodiak's advanced software ecosystem, pushing the frontiers of existing autonomous systems through continuous innovation and development.

### **Qualifications:**

* Strong technical background. You are currently pursuing an MS or Ph.D. and have hands-on experience in designing and implementing deep neural networks; exceptional candidates pursuing a BS are considered.
* You are a skilled software engineer with experience in C++ and strong problem-solving skills.
* You are passionate about solving real-world robotics problems, and you have ideally worked on autonomous robots before. You ideally also have a strong knowledge of data processing pipelines for training ML models in the cloud.
* A team player.
* You take ownership and work with the team to deliver exceptional results. You are interested in the performance of the entire system across engineering disciplines.
* Ability to build and iterate quickly. You enjoy working fast and smart, and you are comfortable in the earlier stages of developing an algorithm from scratch.
* Hands-on. You are not only passionate about ML research but also experienced working with production machine learning pipelines, from dataset collection and labeling to training and validation.
* Great communicator. You have experience writing clear, concise, and detailed documentation. You can enable your colleagues to leverage the ML models resulting from your work in their algorithms and systems.

### **Internship Program Details:**

* Start Date: January 2025.
* Our internship program is 12-16 weeks; the end date is flexible based on individual needs.
* Location: Mountain View, CA
* Housing: interns are responsible for housing.

### **What We Offer:**

* A fast paced environment where we work with talented, committed and supportive teammates.
* Competitive pay.
* Excellent medical, dental and vision benefits.
* A beautiful facility in Mountain View.
* We love our dogs, so we are a dog friendly office!
* Free catered lunch.

  

The salary range for this intern position is $9,166 - $10,000 . Our salary ranges are determined by role, level and location. The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all US locations. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. We can share more about the specific salary range for your job level during the hiring process. Please note that the compensation details listed above are base salary only and do not include bonus, equity, or benefits.  

At Kodiak, we strive to build a diverse community working towards our common company goals in a safe and collaborative environment where harassment of any kind is strictly prohibited. Kodiak is committed to equal opportunity employment regardless of race, ethnicity, religion, gender identity, sexual orientation, age, disability, or veteran status, or any other basis protected by applicable law.  

In alignment with its business operations, Kodiak adheres to all relevant U.S. national security statutes, regulations, and administrative prerequisites. These statutes may impose limitations on Kodiak's capacity to engage specific individuals in particular roles based on various national security-related criteria. Consequently, the eligibility for this position may hinge on Kodiak's verification of a candidate's residence, U.S. person status, and/or citizenship status. In accordance with these statutes , Kodiak may find it necessary to secure a U.S. government export license before disseminating its technologies to specific individuals. Should Kodiak determine that a candidate's residence, U.S. person status, and/or citizenship status necessitate a license, prohibit the candidate from assuming this position, or otherwise fall under national security-related restrictions, Kodiak explicitly retains the right to either assess the candidate for an alternative position unaffected by such restrictions, under terms and conditions set forth at Kodiak's sole discretion, or, as an alternative, opt not to proceed with the candidate's application.","https://www.glassdoor.com/Overview/W-EI_IE2308879.htm","","","","","","https://media.glassdoor.com/sql/2308879/kodiak-squarelogo-1555436174505.png","","",""
"6a2c9d8069f82b34","indeed","https://www.indeed.com/viewjob?jk=6a2c9d8069f82b34","https://boseallaboutme.wd1.myworkdayjobs.com/en-US/Bose_Careers/job/US-MA---Framingham/Audio-Machine-Learning-Intern_R27507","Audio Machine Learning Intern","Bose","Framingham, MA, US","parttime","2024-09-16","direct_data","yearly",50811.0,64338.0,"USD",False,"","","Computers And Electronics","","Wellbeing@bose.com, wellbeing@bose.com","You know the moment. It’s the first notes of that song you love, the intro to your favorite movie, or simply the sound of someone you love saying “hello.” It’s in these moments that sound matters most.
At Bose, we believe sound is the most powerful force on earth. We’ve dedicated ourselves to improving it for nearly 60 years. And we’re passionate down to our bones about making whatever you’re listening to a little more magical.
The engineering team at Bose is a thriving, passionate, deeply skilled team of professionals from a broad range of disciplines and experiences, who share a common goal—to create products that provide transformative sound experiences.
Job Description
THE PROGRAM
We're looking for students to join our Internship Program who are obsessively curious about 'what's next'. You'll get hands on experience with our products and learn from the best of the best in the business. You will immerse yourself into Bose for 3 months and get the opportunity to grow the skills you learned in the classroom with hands on work experience. By the time you end your time with us, you will have been given the opportunity to truly make a real impact in the future of Bose and your career!
Opportunities don't stop at your day-to-day work. While you're getting an in depth look at your area of expertise, we'll expose you to other areas of the company. Our Interns are given the opportunity to connect with senior leadership across the business to understand different perspectives at Bose. You'll network with other Interns and colleagues to grow your network for the future!
Timeframe - June-August 2025
THE ROLE
The goal of our team is to develop novel AI-powered audio processing algorithms. The twist is that our algorithms must run in real-time, on physical devices, for applications such as voice pickup, hearing augmentation and ones we haven't even thought of yet. As part of the team, you will work with experts in machine learning (ML), digital signal processing (DSP), software engineering and psychoacoustics to prototype and implement new algorithms.
Bose has a strong history of combining creative thinking with cutting-edge technology in the audio domain. We are looking for candidates passionate about machine learning and audio to help us shape the next chapter in the future of Bose!  

  

Responsibilities:  

* Most of your time will be devoted to prototyping, implementing and evaluating ML algorithms, curating and developing internal resources, and presenting your findings.
* You will integrate your novel solutions into existing systems and platforms to showcase new (proof of concept) solutions.
* You will be able to contribute to projects, which will be shipped to Bose customers, apply for patents, and/or submit papers to top-tier AI and signal processing conferences (e.g., NeurIPS, ICASSP, Interpeech, etc.).

  

Education:  

* Pursuing or recently finished a graduate-level degree in ML, Computer Science, Music Technology or a related field.

  

Skills:  

* Practical knowledge of applied audio ML and digital signal processing (DSP).
* Hands-on experience with at least one of the following research topics: source separation, speech enhancement, microphone array signal processing (e.g., beamforming), generative audio modeling, TinyML (e.g., compression, quantization, pruning).
* Familiarity with methods for spatial audio synthesis, room acoustics simulation or acoustic echo cancellation (AEC) is a plus.
* Experience developing ML algorithms in Python, TensorFlow/PyTorch and/or C/C++.
* Familiarity with standard version control practices.
* Familiarity with the following technologies is also preferred: TFLite, ONNX and/or AWS stack.
* Strong communication skills. You will present your work internally to a large, interdisciplinary audience on a regular basis.

Bose is an equal opportunity employer that is committed to inclusion and diversity. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, genetic information, national origin, age, disability, veteran status, or any other legally protected characteristics. For additional information, please review: (1) the EEO is the Law Poster (http://www.dol.gov/ofccp/regs/compliance/posters/pdf/OFCCP\\_EEO\\_Supplement\\_Final\\_JRF\\_QA\\_508c.pdf); and (2) its Supplements (http://www.dol.gov/ofccp/regs/compliance/posters/ofccpost.htm). Please note, the company's pay transparency is available at http://www.dol.gov/ofccp/pdf/EO13665\\_PrescribedNondiscriminationPostingLanguage\\_JRFQA508c.pdf. Bose is committed to working with and providing reasonable accommodations to individuals with disabilities. If you need a reasonable accommodation because of a disability for any part of the application or employment process, please send an e-mail to Wellbeing@bose.com and let us know the nature of your request and your contact information.
Our goal is to create an atmosphere where every candidate feels supported and empowered in the interviewing process. Diversity and inclusion are integral to our success, and we believe that providing reasonable accommodation is not only a legal obligation but also a fundamental aspect of our commitment to being an employer of choice. We recognize that individuals may have different needs and requirements based on their abilities, and we provide reasonable accommodations to ensure ideal conditions are met during the application process.
If you believe you need a reasonable accommodation, please send a note to wellbeing@bose.com","https://www.indeed.com/cmp/Bose","https://www.bose.com/en_us/careers.html","The Mountain","5,001 to 10,000","$1B to $5B (USD)","At Bose, we’re obsessed with what matters most — the little details that make a big difference, and the big details that astonish.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/270aaaf923063f9e4f6e34eda023bd83","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/41433ca1335ef9ce52642749df2fe98c","Lila Snyder ","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/0f2fa7e9db67d82781d32e073a794498"
"97f05fb9866bb1c7","indeed","https://www.indeed.com/viewjob?jk=97f05fb9866bb1c7","https://jobs.lever.co/kodiak/89a618ba-2746-4188-9f26-2110b8763e85?lever-source=Indeed","Computer Vision and Machine Learning Intern","Kodiak","Mountain View, CA, US","internship","2024-09-13","direct_data","yearly",64859.0,82126.0,"USD",False,"","","","","","Kodiak was founded in April 2018 to develop autonomous technology that carries freight forward—so people, partners, and the planet thrive. Navigating highway environments present vastly different challenges than urban streets. Kodiak’s experienced team has developed the industry’s most advanced technology stack purpose-built specifically for long-haul trucks. From our sensor fusion system that maximizes the value of every sensing modality to our unique lightweight mapping solution that allows our trucks to navigate ever-changing highway construction zones, our world-class team of industry pioneers is bringing the benefits of autonomy to the $800B a year trucking industry quickly, safely, and efficiently.  

We are looking for a highly skilled Computer Vision and Machine Learning intern to join us and solve real-world robotics problems.
### **In this role, you will:**

* Design and implement state-of-the-art machine learning algorithms using robust, efficient C++ and Python code, ensuring high-quality testing and reliability.
* Lead the development of innovative deep neural networks to address key robotics problems, such as lane detection, object detection, sign recognition, and 3D perception.
* Collaborate with various sensor technologies like cameras, lidars, and radars to create and refine machine learning datasets, enhancing performance with growing data.
* Develop and manage automated training pipelines, ensuring seamless integration and efficiency in the machine learning process.
* Work within Kodiak's advanced software ecosystem, pushing the frontiers of existing autonomous systems through continuous innovation and development.

### **Qualifications:**

* Strong technical background. You are currently pursuing an MS or Ph.D. and have hands-on experience in designing and implementing deep neural networks; exceptional candidates pursuing a BS are considered.
* You are a skilled software engineer with experience in C++ and strong problem-solving skills.
* You are passionate about solving real-world robotics problems, and you have ideally worked on autonomous robots before. You ideally also have a strong knowledge of data processing pipelines for training ML models in the cloud.
* A team player.
* You take ownership and work with the team to deliver exceptional results. You are interested in the performance of the entire system across engineering disciplines.
* Ability to build and iterate quickly. You enjoy working fast and smart, and you are comfortable in the earlier stages of developing an algorithm from scratch.
* Hands-on. You are not only passionate about ML research but also experienced working with production machine learning pipelines, from dataset collection and labeling to training and validation.
* Great communicator. You have experience writing clear, concise, and detailed documentation. You can enable your colleagues to leverage the ML models resulting from your work in their algorithms and systems.

### **Internship Program Details:**

* Start Date: January 2025.
* Our internship program is 12-16 weeks; the end date is flexible based on individual needs.
* Location: Mountain View, CA
* Housing: interns are responsible for housing.

### **What We Offer:**

* A fast paced environment where we work with talented, committed and supportive teammates.
* Competitive pay.
* Excellent medical, dental and vision benefits.
* A beautiful facility in Mountain View.
* We love our dogs, so we are a dog friendly office!
* Free catered lunch.

  

The salary range for this intern position is $9,166 - $10,000 . Our salary ranges are determined by role, level and location. The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all US locations. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. We can share more about the specific salary range for your job level during the hiring process. Please note that the compensation details listed above are base salary only and do not include bonus, equity, or benefits.  

At Kodiak, we strive to build a diverse community working towards our common company goals in a safe and collaborative environment where harassment of any kind is strictly prohibited. Kodiak is committed to equal opportunity employment regardless of race, ethnicity, religion, gender identity, sexual orientation, age, disability, or veteran status, or any other basis protected by applicable law.  

In alignment with its business operations, Kodiak adheres to all relevant U.S. national security statutes, regulations, and administrative prerequisites. These statutes may impose limitations on Kodiak's capacity to engage specific individuals in particular roles based on various national security-related criteria. Consequently, the eligibility for this position may hinge on Kodiak's verification of a candidate's residence, U.S. person status, and/or citizenship status. In accordance with these statutes , Kodiak may find it necessary to secure a U.S. government export license before disseminating its technologies to specific individuals. Should Kodiak determine that a candidate's residence, U.S. person status, and/or citizenship status necessitate a license, prohibit the candidate from assuming this position, or otherwise fall under national security-related restrictions, Kodiak explicitly retains the right to either assess the candidate for an alternative position unaffected by such restrictions, under terms and conditions set forth at Kodiak's sole discretion, or, as an alternative, opt not to proceed with the candidate's application.","https://www.indeed.com/cmp/Kodiak","","","","","","","","",""
"4023583403","linkedin","https://www.linkedin.com/jobs/view/4023583403","","Machine Learning Intern","Ibotta","Denver, CO","","2024-09-14","","","","","","","","","","","","","https://www.linkedin.com/company/ibotta-inc-","","","","","","","","",""
"4025584826","linkedin","https://www.linkedin.com/jobs/view/4025584826","","Audio Machine Learning Intern","Bose Corporation","","","","","","","","","","","","","","","","https://www.linkedin.com/company/bose-corporation","","","","","","","","",""
"4025584825","linkedin","https://www.linkedin.com/jobs/view/4025584825","","Audio Machine Learning Intern","Bose Corporation","","","","","","","","","","","","","","","","https://www.linkedin.com/company/bose-corporation","","","","","","","","",""
"4025586213","linkedin","https://www.linkedin.com/jobs/view/4025586213","","Audio Machine Learning Intern","Bose Corporation","Framingham, MA","","","","","","","","","","","","","","","https://www.linkedin.com/company/bose-corporation","","","","","","","","",""
